VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2016-03-10 07:07:57,2016-03-10 07:11:41,1,-73.98162078857422,40.77362823486328,1,N,-73.98158264160156,40.76155853271485,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
2,2016-03-10 07:07:57,2016-03-10 07:10:52,5,-73.9637222290039,40.769561767578125,1,N,-73.96839904785155,40.76179122924805,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
2,2016-03-10 07:07:57,2016-03-10 07:43:13,1,-74.00802612304686,40.722949981689446,1,N,-73.96320343017578,40.80916595458984,1,28.5,0.0,0.5,8.71,5.54,0.3,43.55
2,2016-03-10 07:07:58,2016-03-10 07:12:10,1,-73.98555755615233,40.75283050537109,1,N,-73.99150848388672,40.7498893737793,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
2,2016-03-10 07:07:58,2016-03-10 07:18:44,5,-73.95871734619139,40.763771057128906,1,N,-73.95167541503906,40.790672302246094,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
2,2016-03-10 07:07:59,2016-03-10 07:15:17,3,-73.96041870117188,40.77577972412109,1,N,-73.97956085205078,40.78376007080078,1,7.5,0.0,0.5,1.0,0.0,0.3,9.3
2,2016-03-10 07:07:59,2016-03-10 07:19:22,1,-73.99197387695312,40.75408935546875,1,N,-73.97599029541014,40.76015090942384,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
2,2016-03-10 07:07:59,2016-03-10 07:13:55,5,-73.9700927734375,40.789546966552734,1,N,-73.95603942871092,40.77977752685546,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
2,2016-03-10 07:07:59,2016-03-10 07:14:15,1,-73.9564437866211,40.77824020385742,1,N,-73.96350860595702,40.76200866699219,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2016-03-10 07:07:59,2016-03-10 07:35:21,1,-73.99671936035155,40.69350814819336,1,N,-73.97471618652342,40.76045989990234,1,24.0,0.0,0.5,2.0,0.0,0.3,26.8
2,2016-03-10 07:08:00,2016-03-10 07:22:00,1,-74.0123291015625,40.70143127441406,1,N,-73.97142791748048,40.7584114074707,2,17.5,0.0,0.5,0.0,0.0,0.3,18.3
2,2016-03-10 07:08:01,2016-03-10 07:13:31,2,-73.98741912841797,40.77064895629882,1,N,-73.98739624023438,40.756290435791016,1,6.5,0.0,0.5,0.7,0.0,0.3,8.0
2,2016-03-10 07:08:02,2016-03-10 07:15:59,1,-73.98516845703125,40.73598861694336,1,N,-73.9739532470703,40.76007080078125,1,8.5,0.0,0.5,1.0,0.0,0.3,10.3
2,2016-03-10 07:08:03,2016-03-10 07:12:31,6,-73.96192169189453,40.7708854675293,1,N,-73.97234344482422,40.75497817993164,1,6.0,0.0,0.5,1.02,0.0,0.3,7.82
2,2016-03-10 07:08:04,2016-03-10 07:16:30,6,-73.99105834960938,40.75067901611328,1,N,-73.9725112915039,40.74655151367188,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,2016-03-10 07:08:04,2016-03-10 07:11:14,1,-73.99020385742188,40.772064208984375,1,N,-73.98757934570312,40.76294708251953,1,4.5,0.0,0.5,0.7,0.0,0.3,6.0
2,2016-03-10 07:08:04,2016-03-10 07:28:24,5,-73.9489974975586,40.77412033081056,1,N,-73.9913558959961,40.7504768371582,1,16.0,0.0,0.5,4.2,0.0,0.3,21.0
2,2016-03-10 07:08:04,2016-03-10 07:21:17,1,-74.00639343261719,40.73863983154297,1,N,-73.97830963134764,40.75118637084961,1,11.5,0.0,0.5,2.0,0.0,0.3,14.3
2,2016-03-10 07:08:05,2016-03-10 07:14:18,1,-73.96408081054686,40.7927131652832,1,N,-73.95541381835938,40.77770614624024,1,7.0,0.0,0.5,1.0,0.0,0.3,8.8
2,2016-03-10 07:08:05,2016-03-10 07:12:24,2,-73.95330810546875,40.771270751953125,1,N,-73.94827270507811,40.774070739746094,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
2,2016-03-10 07:08:05,2016-03-10 07:13:34,6,-73.93973541259764,40.79426956176758,1,N,-73.95005798339844,40.78710174560546,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2016-03-10 07:08:05,2016-03-10 07:12:11,2,-73.9611587524414,40.768848419189446,1,N,-73.95263671875,40.78230285644531,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2016-03-10 07:08:05,2016-03-10 07:12:12,5,-73.98876190185547,40.74860382080078,1,N,-73.97774505615233,40.76197052001953,1,6.0,0.0,0.5,0.7,0.0,0.3,7.5
2,2016-03-10 07:08:05,2016-03-10 07:22:06,2,-73.98932647705078,40.688358306884766,1,N,-74.00363159179686,40.707969665527344,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3
2,2016-03-10 07:08:06,2016-03-10 07:23:48,1,-73.98062133789062,40.753231048583984,1,N,-74.00997161865233,40.72085189819336,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3
2,2016-03-10 07:08:06,2016-03-10 07:22:36,2,-73.99942016601561,40.76129150390625,1,N,-73.9778823852539,40.76306915283203,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
2,2016-03-10 07:08:06,2016-03-10 07:12:26,6,-73.92576599121094,40.65811920166016,1,N,-73.93128204345702,40.66716384887695,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2016-03-10 07:08:07,2016-03-10 07:14:54,1,-73.95748138427734,40.77431869506836,1,N,-73.97013092041014,40.75738906860352,1,7.0,0.0,0.5,1.0,0.0,0.3,8.8
2,2016-03-10 07:08:07,2016-03-10 07:44:17,1,-73.9827651977539,40.771759033203125,1,N,-73.87258148193358,40.774452209472656,1,35.5,0.0,0.5,10.89,0.0,0.3,47.19
2,2016-03-10 07:08:07,2016-03-10 07:16:48,1,-73.95372009277344,40.77866363525391,1,N,-73.95497131347656,40.76557540893555,1,7.5,0.0,0.5,1.5,0.0,0.3,9.8
2,2016-03-10 07:08:07,2016-03-10 07:38:02,1,-73.94895172119139,40.81338119506836,1,N,-73.95358276367188,40.76395034790039,2,21.0,0.0,0.5,0.0,0.0,0.3,21.8
2,2016-03-10 07:08:08,2016-03-10 07:21:00,2,-73.7822265625,40.64488220214844,1,N,-73.78329467773438,40.668067932128906,1,16.0,0.0,0.5,0.0,0.0,0.3,16.8
2,2016-03-10 07:08:08,2016-03-10 07:17:22,1,-73.97917938232422,40.78195190429688,1,N,-73.98211669921875,40.76247024536133,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
2,2016-03-10 07:08:09,2016-03-10 07:20:15,1,-73.98648071289062,40.762149810791016,1,N,-73.9623031616211,40.80511093139648,1,12.0,0.0,0.5,1.8,0.0,0.3,14.6
2,2016-03-10 07:08:09,2016-03-10 07:22:47,1,-73.95600128173827,40.7720184326172,1,N,-73.98049163818358,40.75592803955078,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36
2,2016-03-10 07:08:09,2016-03-10 07:24:49,1,-73.99506378173827,40.75510025024414,1,N,-74.01358795166014,40.71549987792969,1,14.5,0.0,0.5,3.06,0.0,0.3,18.36
2,2016-03-10 07:08:10,2016-03-10 07:18:01,1,-74.00461578369139,40.73764801025391,1,N,-73.98349761962889,40.76548004150391,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
2,2016-03-10 07:08:10,2016-03-10 07:16:30,1,-73.98801422119139,40.73924255371094,1,N,-73.9789810180664,40.7606315612793,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
2,2016-03-10 07:08:11,2016-03-10 07:14:36,1,-73.98644256591797,40.772010803222656,1,N,-74.00019836425781,40.75498962402344,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
2,2016-03-10 07:08:11,2016-03-10 07:12:17,1,-73.96656799316406,40.76169967651367,1,N,-73.95477294921875,40.77762985229492,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
2,2016-03-10 07:08:11,2016-03-10 07:14:11,1,-73.97824859619139,40.74560546875,1,N,-73.96171569824217,40.80532836914063,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2,2016-03-10 07:08:11,2016-03-10 07:25:58,1,-73.94817352294923,40.78268814086913,1,N,-73.98040771484375,40.7618408203125,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3
2,2016-03-10 07:08:11,2016-03-10 07:11:15,1,-73.95676422119139,40.7790641784668,1,N,-73.95602416992188,40.78473663330078,1,4.0,0.0,0.5,1.2,0.0,0.3,6.0
2,2016-03-10 07:08:12,2016-03-10 07:32:37,1,-73.95220947265625,40.78112030029297,1,N,-73.89302062988281,40.88891220092773,1,27.0,0.0,0.5,5.0,0.0,0.3,32.8
2,2016-03-10 07:08:12,2016-03-10 07:13:06,1,-73.99095916748048,40.75064086914063,1,N,-73.97902679443358,40.759010314941406,1,6.0,0.0,0.5,1.7,0.0,0.3,8.5
2,2016-03-10 07:08:12,2016-03-10 07:15:26,6,-73.99137878417967,40.7498893737793,1,N,-73.9774169921875,40.7388801574707,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
2,2016-03-10 07:08:13,2016-03-10 07:45:23,1,-73.86637115478516,40.771240234375,1,N,-73.96891784667967,40.764381408691406,1,34.0,0.0,0.5,8.07,5.54,0.3,48.41
2,2016-03-10 07:08:14,2016-03-10 07:38:30,1,-73.9955825805664,40.679195404052734,1,N,-73.99382781982422,40.74989318847656,1,23.0,0.0,0.5,4.76,0.0,0.3,28.56
2,2016-03-10 07:08:15,2016-03-10 07:15:10,1,-73.98596954345702,40.72679138183594,1,N,-73.98601531982422,40.73990631103516,1,7.0,0.0,0.5,0.5,0.0,0.3,8.3
2,2016-03-10 07:08:15,2016-03-10 07:18:08,1,-73.98387145996092,40.779930114746094,1,N,-73.96808624267578,40.765357971191406,1,8.5,0.0,0.5,1.2,0.0,0.3,10.5
2,2016-03-10 07:08:16,2016-03-10 07:28:03,1,-73.8772735595703,40.73687362670898,1,N,-73.97268676757811,40.74645614624024,1,19.5,0.0,0.5,5.17,5.54,0.3,31.01
2,2016-03-10 07:08:16,2016-03-10 07:11:21,1,-73.96542358398438,40.76326370239258,1,N,-73.96067047119139,40.76945877075195,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
2,2016-03-10 07:08:17,2016-03-10 07:14:58,1,-73.9457015991211,40.777996063232415,1,N,-73.95584869384764,40.76399230957031,1,6.5,0.0,0.5,1.82,0.0,0.3,9.12
2,2016-03-10 07:08:17,2016-03-10 07:59:20,1,-73.98941802978516,40.75836563110352,2,N,-73.78208923339844,40.64432144165039,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34
2,2016-03-10 07:08:17,2016-03-10 07:31:29,1,-73.97965240478516,40.76540756225586,1,N,-74.00442504882812,40.707813262939446,2,18.5,0.0,0.5,0.0,0.0,0.3,19.3
2,2016-03-10 07:08:18,2016-03-10 07:13:38,1,-73.97059631347656,40.78929901123047,1,N,-73.97799682617188,40.77848052978516,1,5.5,0.0,0.5,1.0,0.0,0.3,7.3
2,2016-03-10 07:08:18,2016-03-10 07:20:48,2,-73.97917938232422,40.74045181274414,1,N,-73.9611587524414,40.77202987670898,1,11.0,0.0,0.5,1.0,0.0,0.3,12.8
2,2016-03-10 07:08:18,2016-03-10 07:33:11,1,-73.95223999023438,40.76887893676758,1,N,-73.9543228149414,40.8039436340332,2,18.5,0.0,0.5,0.0,0.0,0.3,19.3
2,2016-03-10 07:08:18,2016-03-10 07:14:35,1,-73.9965591430664,40.74290084838867,1,N,-74.00944519042967,40.72079086303711,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
2,2016-03-10 07:08:18,2016-03-10 07:11:23,1,-73.9540023803711,40.77045822143555,1,N,-73.94732666015625,40.779800415039055,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
2,2016-03-10 07:08:18,2016-03-10 07:19:06,1,-73.97830200195312,40.74560928344727,1,N,-73.95751953125,40.76551818847656,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
2,2016-03-10 07:08:19,2016-03-10 07:11:30,1,-73.95294189453125,40.77767181396485,1,N,-73.95072937011719,40.786468505859375,1,4.5,0.0,0.5,1.0,0.0,0.3,6.3
2,2016-03-10 07:08:19,2016-03-10 07:12:02,1,-73.9981918334961,40.745220184326165,1,N,-73.98504638671875,40.73981857299805,1,5.0,0.0,0.5,1.0,0.0,0.3,6.8
2,2016-03-10 07:08:19,2016-03-10 07:22:15,1,-73.97411346435547,40.74303436279297,1,N,-73.9254150390625,40.81802368164063,1,20.5,0.0,0.5,2.0,0.0,0.3,23.3
2,2016-03-10 07:08:19,2016-03-10 07:17:50,1,-73.92935180664062,40.762508392333984,1,N,-73.91352844238281,40.773529052734375,1,8.5,0.0,0.5,2.32,0.0,0.3,11.62
2,2016-03-10 07:08:20,2016-03-10 07:12:44,2,-73.98120880126953,40.77426910400391,1,N,-73.98329162597656,40.7652587890625,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
2,2016-03-10 07:08:20,2016-03-10 07:36:16,1,-73.9615707397461,40.661991119384766,1,N,-74.00415802001953,40.71044921875,2,21.0,0.0,0.5,0.0,0.0,0.3,21.8
2,2016-03-10 07:08:21,2016-03-10 07:49:43,1,-74.01334381103516,40.704811096191406,1,N,-73.86199188232422,40.76853561401367,1,39.5,0.0,0.5,6.0,0.0,0.3,46.3
2,2016-03-10 07:08:21,2016-03-10 07:13:50,1,-73.98358154296875,40.74700164794922,1,N,-73.97164916992188,40.76311874389648,1,6.5,0.0,0.5,0.7,0.0,0.3,8.0
2,2016-03-10 07:08:21,2016-03-10 07:19:52,2,-73.95070648193358,40.77151870727539,1,N,-74.01235961914062,40.7024803161621,1,20.0,0.0,0.5,4.16,0.0,0.3,24.96
2,2016-03-10 07:08:21,2016-03-10 07:15:14,1,-73.96256256103516,40.77285003662109,1,N,-73.97550964355469,40.78221130371094,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
2,2016-03-10 07:08:23,2016-03-10 07:15:19,5,-74.00544738769531,40.74082946777344,1,N,-73.9864501953125,40.743648529052734,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
2,2016-03-10 07:08:23,2016-03-10 07:19:52,1,-74.01641082763672,40.7100067138672,1,N,-73.99067687988281,40.74206161499024,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
2,2016-03-10 07:08:24,2016-03-10 07:12:45,1,-73.99093627929686,40.76591110229492,1,N,-73.9832534790039,40.76129913330078,1,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2016-03-10 07:08:24,2016-03-10 07:33:33,2,-73.9593505859375,40.6533432006836,1,N,-73.95452880859375,40.70368194580078,1,18.0,0.0,0.5,2.2,0.0,0.3,21.0
2,2016-03-10 07:08:25,2016-03-10 07:28:44,1,-73.97144317626953,40.78519058227539,1,N,-74.01380157470702,40.71469879150391,1,20.5,0.0,0.5,3.0,0.0,0.3,24.3
2,2016-03-10 07:08:25,2016-03-10 07:41:16,1,-73.9737777709961,40.7475700378418,2,N,-73.78614807128906,40.643741607666016,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01
2,2016-03-10 07:08:25,2016-03-10 07:14:36,1,-73.98899078369139,40.77775955200195,1,N,-73.97994232177734,40.76731872558594,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
2,2016-03-10 07:08:26,2016-03-10 07:12:49,2,-73.77635955810547,40.64608383178711,2,N,-73.7764129638672,40.64619827270508,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01
2,2016-03-10 07:08:26,2016-03-10 07:08:29,5,-73.90210723876953,40.76406478881836,1,N,-73.90209197998048,40.764122009277344,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2016-03-10 07:08:26,2016-03-10 07:26:50,2,-73.99138641357422,40.72731018066406,1,N,-73.95401000976561,40.78131866455078,1,16.0,0.0,0.5,3.36,0.0,0.3,20.16
2,2016-03-10 07:08:27,2016-03-10 07:23:13,1,-73.97370147705078,40.75191116333008,1,N,-73.9564208984375,40.78416061401367,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36
2,2016-03-10 07:08:27,2016-03-10 07:17:07,1,-73.97956085205078,40.74615097045898,1,N,-73.97119903564453,40.75802993774414,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,2016-03-10 07:08:27,2016-03-10 07:16:34,3,-73.98114013671875,40.72085189819336,1,N,-73.99517822265625,40.739761352539055,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
2,2016-03-10 07:08:28,2016-03-10 07:17:51,1,-73.99864959716798,40.7197494506836,1,N,-74.00701904296875,40.70568084716797,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
2,2016-03-10 07:08:28,2016-03-10 07:15:32,1,-73.96016693115233,40.77337646484375,1,N,-73.9749526977539,40.753231048583984,1,7.5,0.0,0.5,1.0,0.0,0.3,9.3
2,2016-03-10 07:08:28,2016-03-10 07:10:42,1,-74.00619506835938,40.73429489135742,1,N,-73.99864959716798,40.736343383789055,1,4.0,0.0,0.5,1.2,0.0,0.3,6.0
2,2016-03-10 07:08:28,2016-03-10 07:23:06,1,-73.99070739746092,40.76608276367188,1,N,-73.95693969726561,40.7664909362793,1,12.0,0.0,0.5,1.5,0.0,0.3,14.3
2,2016-03-10 07:08:28,2016-03-10 07:11:52,1,-73.96392059326173,40.76779556274414,1,N,-73.95455169677734,40.76581954956056,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
2,2016-03-10 07:08:29,2016-03-10 07:40:07,1,-73.98863983154298,40.758426666259766,1,N,-73.86418914794923,40.76797103881836,2,34.0,0.0,0.5,0.0,5.54,0.3,40.34
2,2016-03-10 07:08:29,2016-03-10 07:32:55,2,0.0,0.0,1,N,0.0,0.0,1,28.0,0.0,0.5,10.3,5.54,0.3,44.64
2,2016-03-10 07:08:29,2016-03-10 07:24:51,1,-73.94492340087889,40.834278106689446,1,N,-73.94582366943358,40.796146392822266,1,14.0,0.0,0.5,4.44,0.0,0.3,19.24
2,2016-03-10 07:08:29,2016-03-10 07:13:50,1,-73.95511627197266,40.78004455566406,1,N,-73.94708251953125,40.77596664428711,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
2,2016-03-10 07:08:29,2016-03-10 07:28:06,1,-74.01609802246092,40.71511459350586,1,N,-73.98997497558594,40.72930908203125,1,19.0,0.0,0.5,3.96,0.0,0.3,23.76
2,2016-03-10 07:08:30,2016-03-10 07:23:21,1,-73.9781494140625,40.78309631347656,1,N,-73.97361755371094,40.75801849365234,1,12.0,0.0,0.5,2.0,0.0,0.3,14.8
2,2016-03-10 07:08:30,2016-03-10 07:20:48,1,-73.97065734863281,40.78577423095703,1,N,-73.95406341552734,40.76521682739258,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
2,2016-03-10 07:08:31,2016-03-10 07:13:09,1,-73.9533462524414,40.791141510009766,1,N,-73.94721221923827,40.78382873535156,1,5.0,0.0,0.5,1.0,0.0,0.3,6.8
2,2016-03-10 07:08:31,2016-03-10 07:13:15,2,-73.9929428100586,40.7426643371582,1,N,-73.97771453857422,40.736431121826165,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2016-03-10 07:08:32,2016-03-10 07:11:58,1,-73.9916763305664,40.74943161010742,1,N,-73.97852325439453,40.75603103637695,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
2,2016-03-10 07:08:32,2016-03-10 07:15:36,1,-73.99152374267578,40.74977111816406,1,N,-73.9797592163086,40.7373504638672,1,7.0,0.0,0.5,0.23,0.0,0.3,8.03
2,2016-03-10 07:08:32,2016-03-10 07:13:31,5,-73.98738098144531,40.74066925048828,1,N,-74.00161743164062,40.74665069580078,1,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2,2016-03-10 07:08:33,2016-03-10 07:15:24,5,-73.98770141601561,40.77016067504882,1,N,-73.96994018554686,40.794578552246094,1,8.0,0.0,0.5,1.0,0.0,0.3,9.8
2,2016-03-10 07:08:33,2016-03-10 07:36:10,1,-73.95921325683594,40.76329803466797,1,N,-73.93500518798828,40.714473724365234,1,24.5,0.0,0.5,6.17,5.54,0.3,37.01
2,2016-03-10 07:08:34,2016-03-10 07:33:22,1,-73.95437622070312,40.786746978759766,1,N,-73.87201690673827,40.77432632446289,2,27.5,0.0,0.5,0.0,5.54,0.3,33.84
2,2016-03-10 07:08:34,2016-03-10 07:18:58,5,-74.00241088867188,40.74504852294922,1,N,-73.97379302978516,40.76015853881836,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96
2,2016-03-10 07:08:35,2016-03-10 07:11:45,1,-74.0012969970703,40.74140167236328,1,N,-73.99481201171875,40.7501335144043,1,4.5,0.0,0.5,1.32,0.0,0.3,6.62
2,2016-03-10 07:08:35,2016-03-10 07:12:24,5,-74.00045013427734,40.728851318359375,1,N,-74.00959014892578,40.72005081176758,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
2,2016-03-10 07:08:35,2016-03-10 07:13:13,1,-73.98429870605469,40.75896072387695,1,N,-73.99066162109375,40.7618408203125,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2016-03-10 07:08:36,2016-03-10 07:23:30,1,-73.9482421875,40.77300262451172,1,N,-73.98045349121092,40.754356384277344,1,13.0,0.0,0.5,1.5,0.0,0.3,15.3
2,2016-03-10 07:08:37,2016-03-10 07:26:06,5,-73.98068237304686,40.75286102294922,1,N,-74.00823211669923,40.72890090942384,1,13.5,0.0,0.5,2.86,0.0,0.3,17.16
2,2016-03-10 07:08:37,2016-03-10 07:16:48,1,-73.97772979736328,40.789188385009766,1,N,-73.95526885986328,40.777591705322266,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
2,2016-03-10 07:08:37,2016-03-10 07:18:45,1,-73.991455078125,40.75007629394531,1,N,-74.01069641113281,40.71387100219727,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
2,2016-03-10 07:08:37,2016-03-10 07:25:11,1,-74.01577758789062,40.71092987060546,1,N,-73.98943328857422,40.757671356201165,1,16.0,0.0,0.5,4.2,0.0,0.3,21.0
2,2016-03-10 07:08:38,2016-03-10 07:22:41,1,-73.96163940429686,40.75559997558594,1,N,-73.91310119628906,40.81999969482422,1,17.5,0.0,0.5,2.0,0.0,0.3,20.3
2,2016-03-10 07:08:38,2016-03-10 07:26:26,1,-73.98522186279298,40.7734832763672,1,N,-73.98714447021484,40.7349967956543,2,15.0,0.0,0.5,0.0,0.0,0.3,15.8
2,2016-03-10 07:08:38,2016-03-10 07:29:59,1,-73.97746276855469,40.754150390625,1,N,-73.95604705810547,40.76617050170898,1,14.0,0.0,0.5,3.7,0.0,0.3,18.5
2,2016-03-10 07:08:39,2016-03-10 07:20:31,5,-73.98838806152342,40.7485809326172,1,N,-73.97840881347656,40.7813835144043,1,11.5,0.0,0.5,2.0,0.0,0.3,14.3
2,2016-03-10 07:08:40,2016-03-10 07:19:53,1,-74.00244903564453,40.73992156982422,1,N,-73.97496795654298,40.75771331787109,1,10.0,0.0,0.5,1.0,0.0,0.3,11.8
2,2016-03-10 07:08:40,2016-03-10 07:13:35,5,-73.98164367675781,40.7461166381836,1,N,-73.97392272949219,40.7604866027832,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
2,2016-03-10 07:08:40,2016-03-10 07:12:34,1,-73.98146057128906,40.75387954711913,1,N,-73.97088623046875,40.747650146484375,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
2,2016-03-10 07:08:40,2016-03-10 07:13:59,1,-73.89544677734375,40.768421173095696,1,N,-73.91116333007811,40.77584838867188,1,6.0,0.0,0.5,1.0,0.0,0.3,7.8
2,2016-03-10 07:08:41,2016-03-10 07:17:24,2,-73.98938751220702,40.74184036254882,1,N,-74.01148986816406,40.71369934082031,1,9.5,0.0,0.5,1.0,0.0,0.3,11.3
2,2016-03-10 07:08:41,2016-03-10 07:20:40,1,-73.9925765991211,40.72397613525391,1,N,-73.97266387939453,40.75411224365234,1,10.5,0.0,0.5,1.7,0.0,0.3,13.0
2,2016-03-10 07:08:41,2016-03-10 07:21:19,1,-73.9474868774414,40.78033065795898,1,N,-73.98101043701173,40.78248977661133,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16
2,2016-03-10 07:08:43,2016-03-10 07:11:18,1,-73.95777130126953,40.765419006347656,1,N,-73.95275115966798,40.77220916748047,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
2,2016-03-10 07:08:43,2016-03-10 07:14:41,3,-73.99787139892578,40.761280059814446,1,N,-73.98478698730467,40.75511169433594,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
2,2016-03-10 07:08:43,2016-03-10 07:13:55,1,-73.93927001953125,40.805213928222656,1,N,-73.94642639160156,40.81137466430664,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2016-03-10 07:08:44,2016-03-10 07:11:23,1,-73.97273254394531,40.74987030029297,1,N,-73.97273254394531,40.74517059326172,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
2,2016-03-10 07:08:45,2016-03-10 07:37:46,1,-73.93529510498048,40.699085235595696,1,N,-73.92691802978516,40.75733184814453,1,21.0,0.0,0.5,4.36,0.0,0.3,26.16
2,2016-03-10 07:08:45,2016-03-10 07:10:39,6,-73.98098754882812,40.74790954589844,1,N,-73.98564910888672,40.74137878417969,1,4.0,0.0,0.5,0.5,0.0,0.3,5.3
2,2016-03-10 07:08:46,2016-03-10 07:16:29,2,-73.99085235595702,40.75571060180664,1,N,-73.97312927246092,40.757999420166016,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2016-03-10 07:08:46,2016-03-10 07:14:05,1,-73.95706176757811,40.80213165283203,1,N,-73.94837951660156,40.80315017700195,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2016-03-10 07:08:46,2016-03-10 07:14:05,1,-73.95706176757811,40.80213165283203,1,N,-73.94837951660156,40.80315017700195,3,-5.5,0.0,-0.5,0.0,0.0,-0.3,-6.3
2,2016-03-10 07:08:46,2016-03-10 07:14:12,1,-74.0139923095703,40.717041015625,1,N,-74.01337432861328,40.70356369018555,1,6.5,0.0,0.5,1.0,0.0,0.3,8.3
2,2016-03-10 07:08:46,2016-03-10 07:14:22,2,-73.99467468261719,40.75062561035156,1,N,-73.98641967773438,40.76041030883789,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2,2016-03-10 07:08:47,2016-03-10 07:15:55,1,-73.98944091796875,40.75186920166016,1,N,-73.97342681884764,40.75379180908203,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
2,2016-03-10 07:08:47,2016-03-10 07:14:15,6,-73.94203186035155,40.80125045776367,1,N,-73.9317626953125,40.796871185302734,1,5.5,0.0,0.5,2.0,0.0,0.3,8.3
2,2016-03-10 07:08:47,2016-03-10 07:22:45,1,-73.98351287841797,40.76557540893555,1,N,-73.95525360107422,40.764514923095696,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
2,2016-03-10 07:08:48,2016-03-10 07:40:25,1,-73.94600677490233,40.78289031982422,2,N,-73.77633666992188,40.645809173583984,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34
2,2016-03-10 07:08:49,2016-03-10 07:16:56,1,-73.98995971679686,40.75680160522461,1,N,-73.97203826904298,40.761322021484375,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,2016-03-10 07:08:50,2016-03-10 07:18:58,2,-73.96426391601561,40.76632308959961,1,N,-73.97836303710938,40.75679397583008,1,8.5,0.0,0.5,1.0,0.0,0.3,10.3
